key	accuracy	ammo	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	dismounted_melee_defense	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_&_weaknesses_text	supports_first_person	training_level	num_guns	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	chariot	num_chariots	reload	loose_spacing	spotting_and_hiding	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar
3c_Arm_Armoured_Armenian_Archers_comm	5	15	scale	1900	inf_ranged	18	inf_mis	18	28	32	3c_Armoured_Archers_Generic	rome_man_bow_spear	rome_infantry_heavy	28	32	50	15		0		0	rome_spear_anti_cav	rome_recurve_bow_elite	5	none	3c_armoured_armenian_archers	missile_inf	archers_elite	false	trained	0	3c_Arm_Officer_Archer_Armoured			true	60.0	1500.0	0.0	missile_infantry_warm	60.0	140.0		0	23	false	excellent_scouting	selected_elite_archers	selected_elite_archers	selected_inf_missile	0.9
3c_Arm_Armoured_Armenian_Pikemen	5	0	scale	1900	inf_melee	9	inf_pik	9	25	30	3c_Pikemen_Generic	rome_man_pike	rome_infantry_very_heavy_pike	39	23	55	15		0		0	rome_pike		6	pikemen	Gre_Bronze_Shield_Pike_Tooltip	pikemen	pike_avg	false	trained	0	3c_Arm_Officer_Pike			true	40.0	1500.0	0.0	heavy_infantry	40.0	60.0		0	0	false	very_poor_scouting	selected_inf_pikemen	selected_inf_pikemen	selected_generic	1.0
3c_Arm_Armoured_Axe_Warriors	5	2	scale	1900	inf_melee	25	inf_mel	25	45	26	3c_Eas_Eastern_Axe_Warriors	rome_man_axe_shield	rome_infantry_heavy_fast	43	26	45	15		0		0	rome_eastern_axe	rome_javelin_precursor	6	thureos	3c_armoured_axe_warriors	melee_inf_roman	axemen_good	false	trained	0	3c_Arm_Officer_Infantry			true	40.0	1500.0	0.0	heavy_infantry_warm	40.0	80.0		0	0	false	poor_scouting	selected_axemen	selected_axemen	selected_inf_melee	1.0
3c_Arm_Armoured_Horse_Archers	5	13	scale	2300	cavalry	14	cav_mis	10	36	13	Eas_Horse_Archers_Long	rome_man_composite_bow_cavalry	rome_infantry_medium	36	13	45	15	3c_Eas_Eastern_Horse_Sword	0		80	rome_shortsword	rome_recurve_bow_horse	4	none	Eas_Armour_Horse_Archers_Tooltip	missile_cav	archer_cav_elite	false	poorly_trained	0	3c_Arm_Officer_Archer			true	60.0	1500.0	0.0	missile_cavalry_parthian_warm	50.0	100.0		0	23	false	good_scouting	selected_armoured_horse_archers	selected_horse_archers	selected_generic	1.0
3c_Arm_Azat_Guard	5	0	scale_elite	1900	inf_melee	28	inf_spr	25	34	41	3c_Arm_Azat_Guard	rome_man_spear_shield	rome_infantry_very_heavy	41	42	70	20		0		0	rome_spear_elite		6	hoplite	3c_azat_guard	melee_inf_roman	spear_good	false	elite	0	3c_Arm_Officer_Infantry			true	40.0	1500.0	0.0	heavy_infantry_elite_charge_reflector	40.0	60.0		0	0	false	very_poor_scouting	selected_azats	selected_generic	selected_azats	1.0
3c_Arm_Azat_Guard_comm	5	0	scale_elite	1900	inf_melee	28	inf_spr	25	34	41	3c_Arm_Azat_Guard	rome_man_spear_shield	rome_infantry_very_heavy	41	42	70	20		0		0	rome_spear_elite		6	hoplite	3c_azat_guard	melee_inf_roman	spear_good	false	elite	0	3c_Arm_Officer_Infantry			true	40.0	1500.0	0.0	heavy_infantry_elite_charge_reflector	40.0	60.0		0	0	false	very_poor_scouting	selected_azats	selected_generic	selected_azats	1.0
3c_Arm_Azat_Knights	5	0	scale	2300	cavalry	40	cav_mel	36	53	35	3c_Arm_Azat_Guard	rome_man_spear_shield_cavalry	rome_infantry_very_heavy	53	35	70	20	3c_Eas_Eastern_Noble_Horse_Spear	0		80	rome_spear_cav_elite		4	cavalry	Eas_Azat_Knights_Tooltip	cav_melee	melee_cav_good	false	elite	0	3c_Sas_Officer_Cav			true	40.0	1500.0	0.0	melee_cavalry_elite_charge_reflector	40.0	80.0		0	0	false	poor_scouting	selected_azats	selected_knights	selected_azats	1.0
3c_Arm_Azat_Knights_comm	5	0	scale	2300	cavalry	40	cav_mel	36	53	35	3c_Arm_Azat_Guard	rome_man_spear_shield_cavalry	rome_infantry_very_heavy	53	35	70	20	3c_Eas_Eastern_Noble_Horse_Spear	0		80	rome_spear_cav_elite		4	cavalry	Eas_Azat_Knights_Tooltip	cav_melee	melee_cav_good	false	elite	0	3c_Sas_Officer_Cav			true	40.0	1500.0	0.0	melee_cavalry_elite_charge_reflector	40.0	80.0		0	0	false	poor_scouting	selected_azats	selected_knights	selected_azats	1.0
3c_Arm_Noble_Armenian_Archers	5	15	scale_elite	1900	inf_ranged	18	inf_mis	18	28	32	3c_Armenia_Generic	rome_man_bow_spear	rome_infantry_heavy	28	32	65	15		0		0	rome_spear_anti_cav	rome_composite_bow_elite	5	none	3c_noble_armenian_archers	missile_inf	archers_elite	false	elite	0	3c_Arm_Officer_Archer_Standard			true	60.0	1500.0	0.0	missile_infantry_warm	60.0	140.0		0	23	false	excellent_scouting	selected_elite_archers	selected_elite_archers	selected_archers	0.9
3c_Arm_Noble_Armenian_Archers_comm	5	15	scale_elite	1900	inf_ranged	18	inf_mis	18	28	32	3c_Armenia_Generic	rome_man_bow_spear	rome_infantry_heavy	28	32	65	15		0		0	rome_spear_anti_cav	rome_composite_bow_elite	5	none	3c_noble_armenian_archers	missile_inf	archers_elite	false	elite	0	3c_Arm_Officer_Archer_Standard			true	60.0	1500.0	0.0	missile_infantry_warm	60.0	140.0		0	23	false	excellent_scouting	selected_elite_archers	selected_elite_archers	selected_archers	0.9
3c_Arm_Noble_Armenian_Cavalry	5	0	scale	2300	cavalry	34	cav_mel	30	46	15	3c_Armenia_Generic	rome_man_spear_shield_cavalry	rome_infantry_heavy	46	15	60	15	3c_Eas_Eastern_Noble_Horse_Spear	0		80	rome_spear_cav		4	cavalry	3c_noble_armenian_cavalry	cav_roman	melee_cav_good	false	trained	0	3c_Sas_Officer_Cav			true	40.0	1500.0	0.0	melee_cavalry_warm	40.0	80.0		0	0	false	poor_scouting	selected_noble_blood_cavalry	selected_noble_cavalry	selected_cavalry_melee	1.1
3c_Arm_Noble_Cataphracts	5	0	cataphract_elite	2300	cavalry	76	cav_shk	35	38	23	3c_Armenia_Generic	rome_man_lance_cavalry	rome_infantry_very_heavy	50	23	65	20	3c_Sas_Cataphract_Horse_Full	0		80	rome_lance_elite		4	none	3c_noble_cataphracts	cav_roman	shock_cav_cat	false	elite	0	3c_Arm_Officer_Lance			true	40.0	1500.0	0.0	heavy_cavalry_elite_warm	40.0	80.0		0	0	false	poor_scouting	selected_royal_cataphracts	selected_cavalry_shock	selected_generic	1.1
3c_Arm_Noble_Cataphracts_comm	5	0	cataphract_elite	2300	cavalry	76	cav_shk	35	38	23	3c_Armenia_Generic	rome_man_lance_cavalry	rome_infantry_very_heavy	50	23	65	20	3c_Sas_Cataphract_Horse_Full	0		80	rome_lance_elite		4	none	3c_noble_cataphracts	cav_roman	shock_cav_cat	false	elite	0	3c_Arm_Officer_Lance			true	40.0	1500.0	0.0	heavy_cavalry_elite_warm	40.0	80.0		0	0	false	poor_scouting	selected_royal_cataphracts	selected_cavalry_shock	selected_generic	1.1
3c_Arm_Noble_Horse_Archers	5	15	cataphract	2300	cavalry	22	cav_mis	18	39	19	Eas_Horse_Archers_Long	rome_man_composite_bow_cavalry	rome_infantry_medium	39	19	55	15	3c_Rom_Catafractarii_Horse	0		80	rome_eastern_sword	rome_recurve_bow_horse	4	none	3c_noble_horse_archers	missile_cav	archer_cav_elite	false	trained	0	3c_Arm_Officer_Archer			true	60.0	1500.0	0.0	missile_cavalry_parthian_warm	50.0	100.0		0	28	false	good_scouting	selected_noble_horse_archers	selected_noble_horse_archers	selected_horse_archers	1.0
3c_Arm_Noble_Horse_Archers_comm	5	15	cataphract	2300	cavalry	22	cav_mis	18	39	19	Eas_Horse_Archers_Long	rome_man_composite_bow_cavalry	rome_infantry_medium	39	19	55	15	3c_Rom_Catafractarii_Horse	0		80	rome_eastern_sword	rome_recurve_bow_horse	4	none	3c_noble_horse_archers	missile_cav	archer_cav_elite	false	trained	0	3c_Arm_Officer_Archer			true	60.0	1500.0	0.0	missile_cavalry_parthian_warm	50.0	100.0		0	28	false	good_scouting	selected_noble_horse_archers	selected_noble_horse_archers	selected_horse_archers	1.0
3c_Arm_Persian_Spearmen	5	0	padded	1900	inf_melee	11	inf_spr	10	13	24	3c_Persian_Generic	rome_man_spear_shield	rome_infantry_medium	13	24	35	5		0		0	rome_spear		6	tower	3c_arm_persian_spearmen	melee_inf_barb	spear_avg	false	poorly_trained	0	3c_Arm_Officer_Low_Tier			true	50.0	1500.0	0.0	melee_infantry_warm	50.0	100.0		0	0	false	average_scouting	selected_spears	selected_spears	selected_inf_melee	1.0
3c_Aux_African_Elephants	5	0	leather	1900	elephants	36	elph	18	54	21	Ind_Armour_Elephants_Long	rome_man_elephant_cavalry	rome_infantry_heavy	54	21	55	15	african_elephant	0		12	tusks		2	none	3c_aux_african_elephants	elephant	elephant	false	poorly_trained	0	3c_Rom_Officer_Elephants			true	60.0	1500.0	0.0	elephants	100.0	200.0		0	0	false	elite_scouting	selected_elephants	selected_elephants	selected_elephants	1.0
3c_Aux_Alae_Cavalry	5	0	mail	2300	cavalry	29	cav_mel	14	33	10	3c_Aux_Alae_Cavalry	rome_man_spear_shield_cavalry	rome_infantry_heavy	33	10	40	15	rome_horse_spear_shield_m	0		80	rome_spear_cav		4	cavalry	Aux_Cav_Tooltip	cav_melee	melee_cav_avg	false	trained	0	3c_Rom_Officer_Cav			true	60.0	1500.0	0.0	heavy_cavalry	60.0	150.0		0	0	false	excellent_scouting	selected_legionary_cavalry	selected_generic_rome	selected_generic_rome	1.1
3c_Aux_Alae_Clibanarii	5	0	cataphract_elite	2300	cavalry	76	cav_shk	35	38	23	3c_Aux_Alae_Clibanarii	rome_man_lance_cavalry	rome_infantry_very_heavy	50	23	60	20	3c_Rom_Catafractarii_Horse	0		80	rome_lance_elite		4	none	3c_aux_alae_clibanarii	cav_roman	shock_cav_cat	false	elite	0	3c_Rom_Officer_Lance			true	40.0	1500.0	0.0	heavy_cavalry_elite	40.0	80.0		0	0	false	poor_scouting	selected_cataphracts	selected_generic	selected_short	1.1
3c_Aux_Alae_Skirmishers	5	7	cloth	2300	cavalry	4	cav_mis	2	9	13	3c_Aux_Alae_Cavalry	rome_man_javelin_sword_shield_cavalry	rome_infantry_light	9	13	35	5	rome_hellenic_horse_sword_shield_l	0		80	rome_shortsword	rome_wooden_javelin	4	pelta_cavalry	3c_alae_skirmishers	missile_cav	javelin_cav	false	poorly_trained	0	3c_Rom_Officer_Cav			true	60.0	1500.0	0.0	missile_cavalry	60.0	150.0		0	18	false	excellent_scouting	selected_skirmisher_cavalry	selected_skirmisher_cavalry	selected_skirmishers	1.0
3c_Aux_Arabian_Camel_Archers	5	13	cloth	2300	cavalry	8	cav_mis	1	8	12	3c_Eas_Camel_Archers	rome_man_camel_bow_cavalry	rome_infantry_light	16	15	35	5	roman_camel	0		80	rome_shortsword	rome_recurve_bow_horse	4	none	Ara_Camel_Archers_Tooltip	missile_cav	archer_cav	false	poorly_trained	0	3c_Ara_Officer_Cavalry_Camel			true	60.0	1500.0	0.0	camel_missile	60.0	150.0		0	13	false	excellent_scouting	selected_camel_archers	selected_camel_archers	selected_camel_archers	1.0
3c_Aux_Arabian_Camel_Spearmen	5	0	padded	2300	cavalry	25	cav_mel	10	28	10	Ara_Tribes_People_Long	rome_man_camel_spear_cavalry	rome_infantry_light	28	10	40	5	roman_camel_spear	0		80	rome_spear_cav		4	caetra_cavalry	3c_arabian_camel_spearmen	cav_melee	melee_cav_poor	false	poorly_trained	0	3c_Ara_Officer_Cavalry_Camel			true	60.0	1500.0	0.0	camel	60.0	150.0		0	0	false	excellent_scouting	selected_camel_spearmen	selected_camel_spearmen	selected_camel_spearmen	1.0
3c_Aux_Arabian_Spearmen	5	0	cloth	1900	inf_melee	11	inf_spr	10	13	24	Ara_Tribes_People_Long	rome_man_spear_shield	rome_infantry_medium	13	24	30	5		0		0	rome_spear		6	oval	Aux_Ara_Spr_Tooltip	spear_inf	spear_poor	false	poorly_trained	0	3c_Ara_Officer_Infantry			true	40.0	1500.0	0.0	melee_infantry_warm	40.0	80.0		0	0	false	average_scouting	selected_levy_spearmen	selected_levy_spearmen	selected_inf_spearmen	1.0
3c_Aux_Archers	5	15	cloth	1900	inf_ranged	3	inf_mis	1	8	12	3c_Aux_Unit_Generic_Long	rome_man_celtic_bow	rome_infantry_very_light	8	12	25	5		0		0	rome_shortsword	rome_bow	5	none	3c_aux_archers	missile_inf	archers	false	poorly_trained	0	3c_Rom_Officer			true	40.0	1500.0	0.0	missile_infantry	40.0	80.0		0	13	false	average_scouting	selected_archers	selected_archers	selected_inf_missile	0.9
3c_Aux_Armenian_Archers	5	15	scale	1900	inf_ranged	18	inf_mis	18	28	32	3c_Armenia_Generic	rome_man_bow_spear	rome_infantry_heavy	28	32	50	15		0		0	rome_spear_anti_cav	rome_recurve_bow_elite	5	none	3c_auxiliary_armenian_archers	missile_inf	archers_elite	false	trained	0	3c_Arm_Officer_Archer			true	60.0	1500.0	0.0	missile_infantry_warm	60.0	140.0		0	23	false	excellent_scouting	selected_elite_archers	selected_archers	selected_generic	0.9
3c_Aux_Armoured_Chariots	5	8	mail_improved	2300	cavalry	35	chariot	32	43	32	Bri_Chariots_Long	rome_man_chariot_rider_javelin	rome_infantry_very_heavy	46	42	70	20	rome_celtic_chariot_horse	0		2	rome_celtic_longsword	rome_javelin_improved	4	cavalry	3c_auxiliary_armored_chariots	chariot	chariot	false	elite	0	3c_Cal_Officer_Chariot			true	60.0	1500.0	0.0	missile_cavalry_parthian_cold	50.0	100.0	chariot_celtic	1	20	false	good_scouting	selected_chariot	selected_chariot	selected_generic	1.0
3c_Aux_Armoured_Gallic_Spearmen	5	2	mail	1900	inf_melee	22	inf_spr	22	21	40	3c_Gal_Spear_Warriors	rome_man_spear_shield	rome_infantry_heavy	26	42	55	15		0		0	rome_celtic_spear	rome_javelin_precursor	6	celtic	Cel_Chosen_Spear_Tooltip	melee_inf_barb	spear_avg	false	poorly_trained	0	3c_Cal_Officer_Infantry			true	40.0	1500.0	0.0	melee_infantry	50.0	100.0		0	0	false	good_scouting	selected_chosen_spears	selected_celts	selected_spears	0.9
3c_Aux_Armoured_Pikemen	5	0	scale	1900	inf_melee	9	inf_pik	9	25	30	3c_Pikemen_Generic	rome_man_pike	rome_infantry_very_heavy_pike	39	23	45	15		0		0	rome_pike		6	pikemen	3c_auxiliary_armoured_pikemen	pikemen	pike_avg	false	trained	0	3c_Arm_Officer_Pike			true	40.0	1500.0	0.0	heavy_infantry	40.0	60.0		0	0	false	very_poor_scouting	selected_pikemen	selected_pikes	selected_generic	1.0
3c_Aux_Bactrian_Hillmen	5	2	cloth	1900	inf_melee	10	inf_mel	7	28	11	3c_Aux_Bactrian_Hillmen	rome_man_axe_shield	rome_infantry_medium	28	11	25	5		0		0	rome_eastern_axe	rome_javelin_precursor	6	thureos	Aux_Bac_Hillmen_Tooltip	melee_inf_barb	axemen	false	poorly_trained	0	3c_Arm_Officer_Low_Tier			true	60.0	1500.0	0.0	melee_infantry	60.0	140.0		0	0	false	excellent_scouting	selected_bactrian_hillmen	selected_bactrian_hillmen	selected_infantry	1.0
3c_Aux_Bactrian_Horse_Archers	5	13	spolas	2300	cavalry	14	cav_mis	7	40	17	3c_Aux_Bactrian_Hillmen	rome_man_composite_bow_cavalry	rome_infantry_medium	40	17	50	15	rome_hellenic_horse_sword_m	0		80	rome_kopis	rome_composite_bow_horse	4	none	Bac_Horse_Archers_Tooltip	missile_cav	archer_cav_elite	false	trained	0	3c_Arm_Officer_Low_Tier_NoStandard			true	60.0	1500.0	0.0	missile_cavalry_parthian	100.0	200.0		0	23	false	elite_scouting	selected_bactrians	selected_horse_archers	selected_cavalry	0.9
3c_Aux_Bactrian_Light_Cavalry	5	0	padded	2300	cavalry	29	cav_mel	25	37	11	3c_Aux_Bactrian_Hillmen	rome_man_spear_shield_cavalry	rome_infantry_light	37	11	30	10	rome_hellenic_horse_spear_shield_l	0		80	rome_spear_cav		4	hoplite_cav	Gre_Light_Cav_Tooltip	cav_roman	melee_cav_poor	false	poorly_trained	0	3c_Arm_Officer_Low_Tier_NoStandard			true	60.0	1500.0	0.0	melee_cavalry	100.0	200.0		0	0	false	elite_scouting	selected_bactrian_light_horse	selected_cavalry	selected_generic	0.9
3c_Aux_Briton_Slingers	5	25	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Cel_Slingers_Long	rome_man_sling	rome_infantry_very_light	8	12	30	10		0		0	rome_shortsword	rome_sling_improved	5	celtic_round	Aux_Bri_Slingers_Tooltip	missile_inf	slingers	false	poorly_trained	0	3c_Cal_Officer_LowTier			true	60.0	1500.0	0.0	missile_infantry_cold	60.0	140.0		0	18	false	excellent_scouting	selected_slingers	selected_generic_briton	selected_generic	0.9
3c_Aux_Camel_Archers	5	12	cloth	2300	cavalry	8	cav_mis	1	8	12	3c_Eas_Camel_Archers	rome_man_camel_bow_cavalry	rome_infantry_light	16	15	35	5	roman_camel	0		80	rome_shortsword	rome_recurve_bow_horse	4	none	Aux_Ara_Camel_Archers_Tooltip	missile_cav	archer_cav	false	poorly_trained	0	3c_Ara_Officer_Cavalry_Camel			true	60.0	1500.0	0.0	camel_missile	60.0	150.0		0	13	false	excellent_scouting	selected_camel_archers	selected_archers	selected_camel_archers	1.0
3c_Aux_Camel_Spearmen	5	0	padded	2300	cavalry	25	cav_mel	10	28	10	3c_Eas_Camel_Archers	rome_man_camel_spear_cavalry	rome_infantry_light	28	10	40	5	roman_camel_spear	0		80	rome_spear_cav		4	caetra_cavalry	3c_arabian_camel_spearmen	cav_melee	melee_cav_poor	false	poorly_trained	0	3c_Ara_Officer_Cavalry_Camel			true	60.0	1500.0	0.0	camel	60.0	150.0		0	0	false	excellent_scouting	selected_camel_spearmen	selected_camel_spearmen	selected_camel_spearmen	1.0
3c_Aux_Cappadocian_Cavalry	5	0	scale	2300	cavalry	38	cav_mel	34	49	17	3c_Aux_Cappadocian_Cavalry	rome_man_spear_shield_cavalry	rome_infantry_heavy	49	17	60	15	3c_Eas_Eastern_Horse_Spear	0		80	rome_spear_cav_elite		4	cavalry	3c_auxiliary_cappadocian_cavalry	cav_roman	melee_cav_good	false	poorly_trained	0	3c_Arm_Officer_Low_Tier_NoStandard			true	60.0	1500.0	0.0	heavy_cavalry_warm	50.0	100.0		0	0	false	excellent_scouting	selected_auxiliary_cappodocian_cavalry	selected_cappadocians	selected_cavalry_melee	1.1
3c_Aux_Celtic_Archers	5	15	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Cel_Slingers_Long	rome_man_celtic_bow	rome_infantry_very_light	8	12	20	5		0		0	rome_shortsword	rome_bow	5	none	Cel_Gallic_Hunters_Tooltip	missile_inf	archers	false	poorly_trained	0	3c_Cal_Officer_LowTier			true	60.0	1500.0	0.0	missile_infantry_cold	80.0	160.0		0	13	false	superior_scouting	selected_bowmen	selected_bows	selected_celts	0.7
3c_Aux_Celtic_Heavy_Cavalry	5	0	leather	2300	cavalry	39	cav_mel	25	42	15	3c_Gal_Gallic_Warriors	rome_man_spear_shield_cavalry	rome_infantry_heavy	42	22	50	15	rome_celtic_horse_spear_shield_h	0		80	rome_celtic_spear_cav		4	cavalry	Ger_Sword_Masters_Tooltip	cav_melee	melee_cav_avg	false	poorly_trained	0	3c_Cal_Officer_Cavalry			true	60.0	1500.0	0.0	melee_cavalry_cold	50.0	100.0		0	0	false	average_scouting	selected_heavy_horse	selected_heavy_horse	selected_cavalry	1.0
3c_Aux_Celtic_Horsemen	5	2	cloth	2300	cavalry	31	cav_mel	21	31	10	3c_Gal_Gallic_light_Cavalry	rome_man_spear_shield_cavalry	rome_infantry_light	38	10	30	5	rome_celtic_horse_spear_shield_l	0		80	rome_celtic_spear_cav	rome_javelin_precursor	4	cavalry	3c_auxiliay_celtic_horsemen	cav_melee	melee_cav_poor	false	poorly_trained	0	3c_Cal_Officer_Cavalry			true	60.0	1500.0	0.0	melee_cavalry_cold	100.0	200.0		0	0	false	elite_scouting	selected_scout_riders	selected_scouts	selected_riders	0.9
3c_Aux_Celtic_Spearmen	5	2	cloth	1900	inf_melee	21	inf_spr	21	17	28	3c_Gal_Spear_Warriors	rome_man_spear_shield	rome_infantry_medium_fast	17	28	35	10		0		0	rome_celtic_spear_anti_cav	rome_javelin_precursor	6	celtic	3c_aux_celtic_spearmen	melee_inf_barb	spear_avg	false	poorly_trained	0	3c_Cal_Officer_Infantry			true	50.0	1500.0	0.0	melee_infantry_cold	50.0	100.0		0	0	false	good_scouting	selected_spear_band	selected_spears	selected_britons	1.0
3c_Aux_Celtic_Swordsmen	5	2	leather	1900	inf_melee	28	inf_mel	20	23	22	3c_Gal_Gallic_Warriors	rome_man_sword_shield	rome_infantry_medium	29	24	35	10		0		0	rome_celtic_longsword	rome_javelin_precursor	6	celtic	Cel_Chosen_Sword_Tooltip	melee_inf_barb	melee_avg	false	poorly_trained	0	3c_Cal_Officer_Infantry			true	50.0	1500.0	0.0	melee_infantry_cold	50.0	100.0		0	0	false	good_scouting	selected_sword_band	selected_britons	selected_swords	1.0
3c_Aux_Chariots	5	8	mail	2300	cavalry	32	chariot	32	43	32	Bri_Chariots_Long	rome_man_chariot_rider_javelin	rome_infantry_very_heavy	43	39	60	20	rome_celtic_chariot_horse	0		2	rome_celtic_longsword	rome_javelin	4	cavalry	3c_auxiliary_chariots	chariot	chariot	false	elite	0	3c_Cal_Officer_Chariot			true	60.0	1500.0	0.0	missile_cavalry_parthian_cold	50.0	100.0	chariot_celtic	1	20	false	good_scouting	selected_chariot	selected_celts	selected_generic	1.0
3c_Aux_Cretan_Archers	5	15	leather	1900	inf_ranged	6	inf_mis	2	12	14	3c_Aux_Cretan_Archers	rome_man_bow	rome_infantry_very_light	12	14	55	15		0		0	rome_shortsword	rome_composite_bow_elite	5	none	3c_auxiliary_cretan_archers	missile_inf	archers_elite	false	poorly_trained	0	3c_Aux_Officer_Eastern			true	60.0	1500.0	0.0	missile_infantry	60.0	140.0		0	28	false	excellent_scouting	selected_archers	selected_inf_missile	selected_archers	0.9
3c_Aux_Desert_Riders	5	2	scale	2300	cavalry	30	cav_mel	10	46	10	3c_Arabian_Nobles	rome_man_sword_shield_cavalry	rome_infantry_medium	48	12	45	10	rome_hellenic_horse_sword_shield_m	0		80	rome_generic_sword_cav	rome_javelin_precursor	4	caetra_cavalry	Aux_Ara_Cav_Tooltip	cav_melee	melee_cav_avg	false	trained	0	3c_Ara_Officer_Cavalry			true	60.0	1500.0	0.0	melee_cavalry_warm	60.0	200.0		0	0	false	good_scouting	selected_cavalry_melee	selected_generic	selected_short	1.0
3c_Aux_Eastern_Heavy_Cavalry	5	0	scale	2300	cavalry	34	cav_mel	30	44	15	3c_Eas_Eastern_Axe_Warriors	rome_man_spear_shield_cavalry	rome_infantry_heavy	44	15	50	15	3c_Eas_Eastern_Noble_Horse_Spear	0		80	rome_spear_cav_elite		4	cavalry	3c_auxiliary_eastern_nobles	cav_roman	melee_cav_good	false	trained	0	3c_Arm_Officer_Cavalry			true	40.0	1500.0	0.0	melee_cavalry_warm	40.0	80.0		0	0	false	poor_scouting	selected_cavalry_melee	selected_generic	selected_short	1.1
3c_Aux_Eastern_Javelinmen	5	7	cloth	1900	inf_ranged	3	inf_mis	1	8	12	3c_Eastern_Skirmishers	rome_man_javelin_sword_shield	rome_infantry_very_light_fast	8	12	20	5		0		0	rome_shortsword	rome_javelin	5	pelta	Aux_Eas_Javelinmen_Tooltip	missile_inf	javelinmen	false	poorly_trained	0	3c_Arm_Officer_Low_Tier			true	60.0	1500.0	0.0	missile_infantry_warm	60.0	140.0		0	13	false	excellent_scouting	selected_javelinmen	selected_inf_missile	selected_javelinmen	0.9
3c_Aux_Eastern_Pikemen	5	0	scale	1900	inf_melee	9	inf_pik	9	25	30	3c_Pikemen_Generic	rome_man_pike	rome_infantry_very_heavy_pike	39	23	55	15		0		0	rome_pike		6	pikemen	3c_auxiliary_eastern_pikemen	pikemen	pike_avg	false	trained	0	3c_Arm_Officer_Pike			true	40.0	1500.0	0.0	heavy_infantry	40.0	60.0		0	0	false	very_poor_scouting	selected_inf_pikemen	selected_inf_pikemen	selected_generic	1.0
3c_Aux_Eastern_Spearmen	5	0	cloth	1900	inf_melee	11	inf_spr	10	13	24	Eas_Garrison_Spear_Long	rome_man_spear_shield	rome_infantry_medium	13	24	25	5		0		0	rome_spear		6	tower	Eas_Spear_Tooltip	melee_inf_barb	spear_poor	false	poorly_trained	0	3c_Arm_Officer_Low_Tier			true	50.0	1500.0	0.0	melee_infantry_warm	50.0	100.0		0	0	false	average_scouting	selected_spears	selected_spears	selected_inf_melee	1.0
3c_Aux_Egyptian_Archers	5	15	cloth	1900	inf_ranged	3	inf_mis	1	8	12	3c_Aux_Egyptian_Generic	rome_man_celtic_bow	rome_infantry_very_light	8	12	25	5		0		0	rome_shortsword	rome_bow	5	none	3c_auxiliary_egyptian_archers	missile_inf	archers	false	poorly_trained	0	3c_Aux_Officer_Eastern			true	60.0	1500.0	0.0	missile_infantry_warm	60.0	140.0		0	13	false	excellent_scouting	selected_archers	selected_inf_missile	selected_archers	0.9
3c_Aux_Egyptian_Infantry	5	2	padded	1900	inf_melee	8	inf_mel	8	16	16	3c_Aux_Egyptian_Generic	rome_man_sword_shield	rome_infantry_medium	16	16	25	5		0		0	rome_shortsword	rome_javelin_precursor	6	thureos	3c_aux_egyptian_infantry	melee_inf_roman	melee_good	false	poorly_trained	0	3c_Aux_Officer_Eastern			true	50.0	1500.0	0.0	melee_infantry_warm	50.0	100.0		0	0	false	good_scouting	selected_egyptian_infantry	selected_infantry_melee	selected_generic_egypt	1.0
